sequence,seq_num,run,seed,project,position,model,init,fin,gain,tokens,cost,requests,time_min,flagged
sequence_04,4,run_01,767,scs,3,qwen,95.59,95.59,0.0,188286,0.1670240399999999,15,11.156415422757467,False
sequence_04,4,run_01,767,spring-actuator-demo,1,gpt5mini,80.65,100.0,19.349999999999994,6509,0.00877775,2,2.198662889003754,False
sequence_04,4,run_01,767,spring-actuator-demo,2,glm,100.0,100.0,0.0,0,0.0,0,0.00021759668986,False
sequence_04,4,run_01,767,spring-actuator-demo,3,qwen,100.0,100.0,0.0,0,0.0,0,0.0001745740572611,False
sequence_04,4,run_02,367,features-service,1,gpt5mini,56.02,78.34,22.32,233265,0.208972,26,5.224477140108744,False
sequence_04,4,run_02,367,features-service,2,glm,78.34,80.96,2.6199999999999903,182358,0.3398158455200001,18,14.74522020816803,False
sequence_04,4,run_02,367,features-service,3,qwen,80.96,80.96,0.0,136024,0.1103226899999999,10,18.395179176330565,False
sequence_04,4,run_02,367,ncs,1,gpt5mini,74.18,86.18,12.0,61569,0.06984875,11,3.14168446858724,False
sequence_04,4,run_02,367,ncs,2,glm,86.18,95.64,9.459999999999994,100206,0.2468705752,15,6.249393586317698,False
sequence_04,4,run_02,367,ncs,3,qwen,95.64,96.0,0.3599999999999994,67555,0.06140578,8,4.420773049195607,False
sequence_04,4,run_02,367,restcountries,1,gpt5mini,78.27,81.4,3.1300000000000097,349984,0.18826625,22,4.993854435284932,False
sequence_04,4,run_02,367,restcountries,2,glm,81.4,82.87,1.4699999999999989,308889,0.44267248,16,9.97630146741867,False
sequence_04,4,run_02,367,restcountries,3,qwen,82.87,82.87,0.0,354205,0.19331599,15,7.84089899857839,False
sequence_04,4,run_02,367,scs,1,gpt5mini,65.08,86.44,21.36,117035,0.10435825,13,2.7386167287826537,False
sequence_04,4,run_02,367,scs,2,glm,86.44,94.58,8.14,143471,0.306982558,17,6.137930512428284,False
sequence_04,4,run_02,367,scs,3,qwen,94.58,95.59,1.0100000000000051,161900,0.13328715,12,9.141902534166972,False
sequence_04,4,run_02,367,spring-actuator-demo,1,gpt5mini,80.65,80.65,0.0,10397,0.01325675,2,2.0128103613853456,False
sequence_04,4,run_02,367,spring-actuator-demo,2,glm,80.65,100.0,19.349999999999994,5355,0.0078443,2,1.9942307710647584,False
sequence_04,4,run_02,367,spring-actuator-demo,3,qwen,100.0,100.0,0.0,0,0.0,0,0.0002202153205871,False
sequence_04,4,run_02,450,features-service,1,gpt5mini,56.02,78.99,22.96999999999999,246145,0.2265314999999999,27,5.0894979317983,False
sequence_04,4,run_02,450,features-service,2,glm,78.99,80.31,1.3200000000000074,187007,0.392498191,16,9.43916794459025,False
sequence_04,4,run_02,450,features-service,3,qwen,80.31,80.31,0.0,104322,0.07057152,8,4.752194158236185,False
sequence_04,4,run_02,450,ncs,1,gpt5mini,74.18,87.64,13.459999999999994,60241,0.0686977499999999,10,2.8991929650306703,False
sequence_04,4,run_02,450,ncs,2,glm,87.64,93.45,5.810000000000002,104471,0.270009409,10,8.174785033861797,False
sequence_04,4,run_02,450,ncs,3,qwen,93.45,93.82,0.3699999999999903,102278,0.10509617,10,7.804939822355906,False
sequence_04,4,run_02,450,restcountries,1,gpt5mini,78.27,81.4,3.1300000000000097,352876,0.19196775,22,4.749723454316457,False
sequence_04,4,run_02,450,restcountries,2,glm,81.4,82.87,1.4699999999999989,349122,0.444928174,25,10.69143336613973,False
sequence_04,4,run_02,450,restcountries,3,qwen,82.87,82.87,0.0,348476,0.18547014,15,7.332048980394999,False
sequence_04,4,run_02,450,scs,1,gpt5mini,65.08,91.53,26.450000000000003,123648,0.11150825,15,2.999734075864156,False
sequence_04,4,run_02,450,scs,2,glm,91.53,93.56,2.030000000000001,145683,0.37891793,14,8.369991795221965,False
sequence_04,4,run_02,450,scs,3,qwen,93.56,94.58,1.019999999999996,174281,0.14963258,13,7.136958273251851,False
sequence_04,4,run_02,450,spring-actuator-demo,1,gpt5mini,80.65,80.65,0.0,9530,0.01149125,2,2.4790992617607115,False
sequence_04,4,run_02,450,spring-actuator-demo,2,glm,80.65,100.0,19.349999999999994,6343,0.01284145,2,2.486234136422475,False
sequence_04,4,run_02,450,spring-actuator-demo,3,qwen,100.0,100.0,0.0,0,0.0,0,0.0002135117848714,False
sequence_04,4,run_02,767,features-service,1,gpt5mini,56.02,80.09,24.07,241183,0.222225,27,6.329360246658325,False
sequence_04,4,run_02,767,features-service,2,glm,80.09,80.96,0.8699999999999903,132815,0.15781633,20,24.28555055061976,False
sequence_04,4,run_02,767,features-service,3,qwen,80.96,80.96,0.0,196002,0.0876067,11,46.16635730266571,False
sequence_04,4,run_02,767,ncs,1,gpt5mini,74.18,88.0,13.819999999999991,49183,0.0538442499999999,8,3.110856302579244,False
sequence_04,4,run_02,767,ncs,2,glm,88.0,96.0,8.0,89359,0.30343839,9,7.115360291798909,False
sequence_04,4,run_02,767,ncs,3,qwen,96.0,96.36,0.3599999999999994,120843,0.1286174,12,21.08619065284729,False
sequence_04,4,run_02,767,restcountries,1,gpt5mini,78.27,81.4,3.1300000000000097,349333,0.18816125,22,5.199610185623169,False
sequence_04,4,run_02,767,restcountries,2,glm,81.4,82.69,1.289999999999992,363005,0.5624070508000001,19,8.158824968338013,False
sequence_04,4,run_02,767,restcountries,3,qwen,82.69,82.69,0.0,366092,0.19978546,19,6.422377808888753,False
sequence_04,4,run_02,767,scs,1,gpt5mini,65.08,94.92,29.840000000000003,154821,0.15017325,26,6.834657331307729,False
sequence_04,4,run_02,767,scs,2,glm,94.92,95.25,0.3299999999999983,134232,0.235771867,16,10.498269418875376,False
sequence_04,4,run_02,767,scs,3,qwen,95.25,95.59,0.3400000000000034,172394,0.14747027,13,10.437070687611898,False
sequence_04,4,run_02,767,spring-actuator-demo,1,gpt5mini,80.65,80.65,0.0,9799,0.0120415,2,2.4057350556055703,False
sequence_04,4,run_02,767,spring-actuator-demo,2,glm,80.65,100.0,19.349999999999994,10295,0.02245545,2,5.052445109685262,False
sequence_04,4,run_02,767,spring-actuator-demo,3,qwen,100.0,100.0,0.0,0,0.0,0,0.000156017144521,False
sequence_04,4,run_03,367,features-service,1,gpt5mini,56.02,80.09,24.07,239423,0.21861925,27,4.774293180306753,False
sequence_04,4,run_03,367,features-service,2,glm,80.09,80.96,0.8699999999999903,108214,0.166946564,11,4.6467029849688215,False
sequence_04,4,run_03,367,features-service,3,qwen,80.96,80.96,0.0,109830,0.07716278,10,5.69929635922114,False
sequence_04,4,run_03,367,ncs,1,gpt5mini,74.18,88.0,13.819999999999991,62212,0.0697084999999999,11,2.748707818984985,False
sequence_04,4,run_03,367,ncs,2,glm,88.0,96.36,8.36,73406,0.150969316,9,7.526099113623301,False
sequence_04,4,run_03,367,ncs,3,qwen,96.36,96.36,0.0,114821,0.12243987,9,13.082767848173775,False
sequence_04,4,run_03,367,restcountries,1,gpt5mini,78.27,82.69,4.420000000000002,367714,0.2087129999999999,23,4.947504039605459,False
sequence_04,4,run_03,367,restcountries,2,glm,82.69,82.69,0.0,324672,0.3175143962,19,6.970692197481792,False
sequence_04,4,run_03,367,restcountries,3,qwen,82.69,82.69,0.0,373366,0.21455016,19,9.912483469645183,False
sequence_04,4,run_03,367,scs,1,gpt5mini,65.08,85.76,20.680000000000007,123879,0.10911775,16,2.516634217898051,False
sequence_04,4,run_03,367,scs,2,glm,85.76,94.58,8.819999999999993,131092,0.1664672679999999,15,7.009513588746389,False
sequence_04,4,run_03,367,scs,3,qwen,94.58,95.59,1.0100000000000051,202112,0.1851233999999999,14,20.065732379754383,False
sequence_04,4,run_03,367,spring-actuator-demo,1,gpt5mini,80.65,80.65,0.0,11795,0.015883,2,3.113101939360301,False
sequence_04,4,run_03,367,spring-actuator-demo,2,glm,80.65,100.0,19.349999999999994,7088,0.008415294,2,2.431959998607636,False
sequence_04,4,run_03,367,spring-actuator-demo,3,qwen,100.0,100.0,0.0,0,0.0,0,0.0001780788103739,False
sequence_04,4,run_03,450,features-service,1,gpt5mini,56.02,78.56,22.54,317862,0.31646975,44,7.031462391217549,False
sequence_04,4,run_03,450,features-service,2,glm,78.56,80.96,2.3999999999999915,186495,0.3005305248,17,9.346375020345052,False
sequence_04,4,run_03,450,features-service,3,qwen,80.96,80.96,0.0,121177,0.09019568,11,4.514867440859477,False
sequence_04,4,run_03,450,ncs,1,gpt5mini,74.18,95.64,21.459999999999997,52403,0.05697325,9,2.785111848513285,False
sequence_04,4,run_03,450,ncs,2,glm,95.64,95.64,0.0,89201,0.1376174948,11,7.48754708369573,False
sequence_04,4,run_03,450,ncs,3,qwen,95.64,95.64,0.0,98568,0.09783029,13,6.309883689880371,False
sequence_04,4,run_03,450,restcountries,1,gpt5mini,78.27,82.32,4.049999999999997,355050,0.1991612499999999,22,5.008888518810272,False
sequence_04,4,run_03,450,restcountries,2,glm,82.32,82.87,0.5500000000000114,329248,0.2528284712,19,7.967205719153086,False
sequence_04,4,run_03,450,restcountries,3,qwen,82.87,82.87,0.0,350640,0.19010631,16,6.817217985788981,False
sequence_04,4,run_03,450,scs,1,gpt5mini,65.08,92.2,27.120000000000005,118608,0.106617,13,2.993795680999756,False
sequence_04,4,run_03,450,scs,2,glm,92.2,95.59,3.390000000000001,131022,0.1593645699999999,15,7.8602001388867695,False
sequence_04,4,run_03,450,scs,3,qwen,95.59,95.59,0.0,173128,0.1483506,14,9.6242608944575,False
sequence_04,4,run_03,450,spring-actuator-demo,1,gpt5mini,80.65,80.65,0.0,10484,0.0134762499999999,2,2.737268646558126,False
sequence_04,4,run_03,450,spring-actuator-demo,2,glm,80.65,80.65,0.0,9721,0.01455597,2,2.533425263563792,False
sequence_04,4,run_03,450,spring-actuator-demo,3,qwen,80.65,100.0,19.349999999999994,7517,0.0080226699999999,2,3.433170970280965,False
sequence_04,4,run_03,767,features-service,1,gpt5mini,56.02,79.43,23.410000000000004,252952,0.2324420000000001,29,5.223703551292419,False
sequence_04,4,run_03,767,features-service,2,glm,79.43,80.96,1.529999999999987,127253,0.1223947184,12,5.298600606123606,False
sequence_04,4,run_03,767,features-service,3,qwen,80.96,80.96,0.0,117879,0.08760458,10,6.401520228385925,False
sequence_04,4,run_03,767,ncs,1,gpt5mini,74.18,95.27,21.08999999999999,67530,0.07518025,13,2.3307745774586994,False
sequence_04,4,run_03,767,ncs,2,glm,95.27,96.36,1.0900000000000034,92916,0.295389286,9,7.266164346536001,False
sequence_04,4,run_03,767,ncs,3,qwen,96.36,96.36,0.0,87178,0.08692077,9,9.413039441903432,False
sequence_04,4,run_03,767,restcountries,1,gpt5mini,78.27,81.03,2.760000000000005,349935,0.18856725,22,4.340130921204885,False
sequence_04,4,run_03,767,restcountries,2,glm,81.03,82.5,1.4699999999999989,353741,0.3519494499999999,21,7.083774165312449,False
sequence_04,4,run_03,767,restcountries,3,qwen,82.5,82.5,0.0,370736,0.20898674,20,11.778746938705444,False
sequence_04,4,run_03,767,scs,1,gpt5mini,65.08,90.17,25.090000000000003,121910,0.1112225,14,2.4883522907892863,False
sequence_04,4,run_03,767,scs,2,glm,90.17,93.9,3.730000000000004,124347,0.188017202,14,4.7949143131574,False
sequence_04,4,run_03,767,scs,3,qwen,93.9,95.59,1.6899999999999975,211052,0.1961425799999999,12,19.394738388061523,False
sequence_04,4,run_03,767,spring-actuator-demo,1,gpt5mini,80.65,80.65,0.0,10180,0.0127859999999999,2,2.5056445876757305,False
sequence_04,4,run_03,767,spring-actuator-demo,2,glm,80.65,100.0,19.349999999999994,7121,0.01342065,2,2.1587007999420167,False
sequence_04,4,run_03,767,spring-actuator-demo,3,qwen,100.0,100.0,0.0,0,0.0,0,0.0001688122749328,False
sequence_05,5,run_01,367,features-service,1,glm,56.02,56.02,0.0,402132,0.512662098898,32,19.04505594968796,False
sequence_05,5,run_01,367,features-service,2,qwen,56.02,56.24,0.2199999999999988,433482,0.35878587,44,10.659416953722635,False
sequence_05,5,run_01,367,features-service,3,gpt5mini,56.24,56.24,0.0,239903,0.2179377499999999,27,5.028381852308909,False
sequence_05,5,run_01,367,ncs,1,glm,74.18,95.27,21.08999999999999,102367,0.162838477,10,9.322522187232972,False
sequence_05,5,run_01,367,ncs,2,qwen,95.27,96.0,0.730000000000004,84068,0.0818909,9,4.469916943709055,False
sequence_05,5,run_01,367,ncs,3,gpt5mini,96.0,96.0,0.0,59408,0.06693375,10,2.599221257368724,False
sequence_05,5,run_01,367,restcountries,1,glm,78.27,82.32,4.049999999999997,367306,0.2972817624,21,8.504429093996684,False
sequence_05,5,run_01,367,restcountries,2,qwen,82.32,82.32,0.0,363436,0.20053924,20,5.893775522708893,False
sequence_05,5,run_01,367,restcountries,3,gpt5mini,82.32,82.32,0.0,378172,0.2112154999999999,30,5.395983000596364,False
sequence_05,5,run_01,367,scs,1,glm,65.08,94.58,29.5,152531,0.2248655076,14,11.74621787071228,False
sequence_05,5,run_01,367,scs,2,qwen,94.58,95.59,1.0100000000000051,170953,0.14622771,13,9.51858606338501,False
sequence_05,5,run_01,367,scs,3,gpt5mini,95.59,95.59,0.0,126347,0.1096525,17,3.139373242855072,False
sequence_05,5,run_01,367,spring-actuator-demo,1,glm,80.65,80.65,0.0,9576,0.01658715,2,2.462282876173655,False
sequence_05,5,run_01,367,spring-actuator-demo,2,qwen,80.65,80.65,0.0,12135,0.01510181,2,3.2455224871635435,False
sequence_05,5,run_01,367,spring-actuator-demo,3,gpt5mini,80.65,80.65,0.0,19277,0.02019125,3,3.302040338516236,False
sequence_05,5,run_01,450,features-service,1,glm,56.02,80.96,24.93999999999999,427455,0.4189894338,41,12.148341298103333,False
sequence_05,5,run_01,450,features-service,2,qwen,80.96,80.96,0.0,119437,0.08941176,9,7.699782156944275,False
sequence_05,5,run_01,450,features-service,3,gpt5mini,80.96,80.96,0.0,107482,0.091792,12,3.903238066037496,False
sequence_05,5,run_01,450,ncs,1,glm,74.18,95.64,21.459999999999997,92449,0.125157144,16,7.476737666130066,False
sequence_05,5,run_01,450,ncs,2,qwen,95.64,95.64,0.0,127060,0.1379452699999999,8,9.998561982313792,False
sequence_05,5,run_01,450,ncs,3,gpt5mini,95.64,95.64,0.0,58765,0.06752725,10,2.615077193578084,False
sequence_05,5,run_01,450,restcountries,1,glm,78.27,82.5,4.230000000000004,372548,0.3381740974,21,7.458858148256938,False
sequence_05,5,run_01,450,restcountries,2,qwen,82.5,82.5,0.0,340734,0.17723832,14,9.940679653485615,False
sequence_05,5,run_01,450,restcountries,3,gpt5mini,82.5,82.87,0.3700000000000045,301670,0.17147325,19,4.836990622679393,False
sequence_05,5,run_01,450,scs,1,glm,65.08,93.56,28.480000000000004,137234,0.2449085388,13,7.52468653122584,False
sequence_05,5,run_01,450,scs,2,qwen,93.56,94.58,1.019999999999996,189942,0.16921836,12,9.46840575536092,False
sequence_05,5,run_01,450,scs,3,gpt5mini,94.58,94.58,0.0,128019,0.116199,17,2.814531735579173,False
sequence_05,5,run_01,450,spring-actuator-demo,1,glm,80.65,100.0,19.349999999999994,5410,0.00907312,2,2.395305359363556,False
sequence_05,5,run_01,450,spring-actuator-demo,2,qwen,100.0,100.0,0.0,0,0.0,0,0.0001843571662902,False
sequence_05,5,run_01,450,spring-actuator-demo,3,gpt5mini,100.0,100.0,0.0,0,0.0,0,0.0001895745595296,False
sequence_05,5,run_01,767,features-service,1,glm,56.02,80.96,24.93999999999999,296341,0.429715327,27,9.55478636821111,False
sequence_05,5,run_01,767,features-service,2,qwen,80.96,80.96,0.0,126032,0.09568041,10,6.413535229365031,False
sequence_05,5,run_01,767,features-service,3,gpt5mini,80.96,80.96,0.0,103728,0.08573125,11,3.834067440032959,False
sequence_05,5,run_01,767,ncs,1,glm,74.18,92.0,17.819999999999993,77064,0.212608863,9,8.708984545866649,False
sequence_05,5,run_01,767,ncs,2,qwen,92.0,95.64,3.640000000000001,124937,0.1351406399999999,9,11.346771252155303,False
sequence_05,5,run_01,767,ncs,3,gpt5mini,95.64,95.64,0.0,60938,0.0687704999999999,11,2.590397369861603,False
sequence_05,5,run_01,767,restcountries,1,glm,78.27,82.87,4.6000000000000085,355761,0.2714966675999999,20,6.642094099521637,False
sequence_05,5,run_01,767,restcountries,2,qwen,82.87,82.87,0.0,374245,0.2224870199999999,16,9.582170907656351,False
sequence_05,5,run_01,767,restcountries,3,gpt5mini,82.87,82.87,0.0,303826,0.174758,19,4.337277166048685,False
sequence_05,5,run_01,767,scs,1,glm,65.08,95.25,30.17,141143,0.1791251433999999,16,11.397842490673066,False
sequence_05,5,run_01,767,scs,2,qwen,95.25,95.59,0.3400000000000034,196543,0.1784189499999999,13,9.023631898562114,False
sequence_05,5,run_01,767,scs,3,gpt5mini,95.59,95.59,0.0,121074,0.1092064999999999,14,2.8684780756632486,False
sequence_05,5,run_01,767,spring-actuator-demo,1,glm,80.65,80.65,0.0,8380,0.009482645,2,2.389011748631795,False
sequence_05,5,run_01,767,spring-actuator-demo,2,qwen,80.65,80.65,0.0,9159,0.01005213,2,3.1875227093696594,False
sequence_05,5,run_01,767,spring-actuator-demo,3,gpt5mini,80.65,80.65,0.0,10264,0.012723,2,2.5222989161809286,False
sequence_05,5,run_02,367,features-service,1,glm,56.02,56.02,0.0,308850,0.3711050758,32,7.503862917423248,False
sequence_05,5,run_02,367,features-service,2,qwen,56.02,56.02,0.0,324970,0.2681870899999999,36,8.09193000793457,False
sequence_05,5,run_02,367,features-service,3,gpt5mini,56.02,56.02,0.0,244503,0.2165642499999999,27,3.5347007433573405,False
sequence_05,5,run_02,367,ncs,1,glm,74.18,88.73,14.549999999999995,76483,0.1005639872,9,13.268066787719729,False
sequence_05,5,run_02,367,ncs,2,qwen,88.73,96.0,7.269999999999996,112346,0.1191652199999999,9,7.81841162443161,False
sequence_05,5,run_02,367,ncs,3,gpt5mini,96.0,96.0,0.0,58385,0.06647325,10,2.239419901371002,False
sequence_05,5,run_02,367,restcountries,1,glm,78.27,82.87,4.6000000000000085,426258,0.493642092114,32,10.40139009555181,False
sequence_05,5,run_02,367,restcountries,2,qwen,82.87,82.87,0.0,345559,0.17946862,16,6.021197811762492,False
sequence_05,5,run_02,367,restcountries,3,gpt5mini,82.87,82.87,0.0,321371,0.18625275,28,5.782766731580098,False
sequence_05,5,run_02,367,scs,1,glm,65.08,89.83,24.75,162525,0.30000055,14,13.26695739030838,False
sequence_05,5,run_02,367,scs,2,qwen,89.83,93.22,3.390000000000001,164081,0.13706171,12,6.1509441097577415,False
sequence_05,5,run_02,367,scs,3,gpt5mini,93.22,95.59,2.3700000000000045,130066,0.1217717499999999,16,2.927763569355011,False
sequence_05,5,run_02,367,spring-actuator-demo,1,glm,80.65,100.0,19.349999999999994,7333,0.01015625,2,4.024732999006907,False
sequence_05,5,run_02,367,spring-actuator-demo,2,qwen,100.0,100.0,0.0,0,0.0,0,0.00019424756368,False
sequence_05,5,run_02,367,spring-actuator-demo,3,gpt5mini,100.0,100.0,0.0,0,0.0,0,0.0001852313677469,False
sequence_05,5,run_02,450,features-service,1,glm,56.02,80.74,24.71999999999999,369649,0.4471928808000001,42,8.739408500989278,False
sequence_05,5,run_02,450,features-service,2,qwen,80.74,80.74,0.0,121430,0.0927391299999999,10,7.2479702154795325,False
sequence_05,5,run_02,450,features-service,3,gpt5mini,80.74,80.96,0.2199999999999988,105549,0.0871735,12,3.328549245993296,False
sequence_05,5,run_02,450,ncs,1,glm,74.18,92.73,18.55,117977,0.1376044944,17,9.280450018246968,False
sequence_05,5,run_02,450,ncs,2,qwen,92.73,92.73,0.0,99293,0.10117607,10,6.326523915926615,False
sequence_05,5,run_02,450,ncs,3,gpt5mini,92.73,92.73,0.0,58457,0.0650475,10,2.5357043306032816,False
sequence_05,5,run_02,450,restcountries,1,glm,78.27,82.87,4.6000000000000085,376873,0.3843015725279999,22,9.217430714766184,False
sequence_05,5,run_02,450,restcountries,2,qwen,82.87,82.87,0.0,379761,0.22054084,20,7.562917280197143,False
sequence_05,5,run_02,450,restcountries,3,gpt5mini,82.87,82.87,0.0,300343,0.171432,18,4.410650257269541,False
sequence_05,5,run_02,450,scs,1,glm,65.08,91.86,26.78,148049,0.1702056524,15,8.202958309650421,False
sequence_05,5,run_02,450,scs,2,qwen,91.86,95.59,3.730000000000004,258676,0.25790134,14,26.436902125676472,False
sequence_05,5,run_02,450,scs,3,gpt5mini,95.59,95.59,0.0,113969,0.09746325,14,2.498284816741944,False
sequence_05,5,run_02,450,spring-actuator-demo,1,glm,80.65,100.0,19.349999999999994,5983,0.010988206906,2,2.491196743647257,False
sequence_05,5,run_02,450,spring-actuator-demo,2,qwen,100.0,100.0,0.0,0,0.0,0,0.0001812934875488,False
sequence_05,5,run_02,450,spring-actuator-demo,3,gpt5mini,100.0,100.0,0.0,0,0.0,0,0.0002023458480834,False
sequence_05,5,run_02,767,features-service,1,glm,56.02,56.02,0.0,374827,0.47150707596,32,10.147939538955688,False
sequence_05,5,run_02,767,features-service,2,qwen,56.02,56.02,0.0,379167,0.3513282,41,10.234473447004952,False
sequence_05,5,run_02,767,features-service,3,gpt5mini,56.02,56.02,0.0,249287,0.2318827499999999,27,3.7078116297721855,False
sequence_05,5,run_02,767,ncs,1,glm,74.18,92.73,18.55,84831,0.123715114,10,8.001342070102691,False
sequence_05,5,run_02,767,ncs,2,qwen,92.73,96.36,3.629999999999996,115783,0.12519165,10,11.210904824733737,False
sequence_05,5,run_02,767,ncs,3,gpt5mini,96.36,96.36,0.0,57872,0.0640525,11,2.3420970877011618,False
sequence_05,5,run_02,767,restcountries,1,glm,78.27,82.87,4.6000000000000085,398063,0.4375701904959999,19,10.258680272102357,False
sequence_05,5,run_02,767,restcountries,2,qwen,82.87,82.87,0.0,362077,0.1988169499999999,20,6.032779161135355,False
sequence_05,5,run_02,767,restcountries,3,gpt5mini,82.87,82.87,0.0,292277,0.158338,17,4.088795884450277,False
sequence_05,5,run_02,767,scs,1,glm,65.08,94.24,29.16,187135,0.2706580919999999,26,16.83277332385381,False
sequence_05,5,run_02,767,scs,2,qwen,94.24,95.59,1.3500000000000083,215543,0.20308295,14,11.929672185579935,False
sequence_05,5,run_02,767,scs,3,gpt5mini,95.59,95.59,0.0,115581,0.0987248199999999,14,3.252569297949473,False
sequence_05,5,run_02,767,spring-actuator-demo,1,glm,80.65,100.0,19.349999999999994,5986,0.01023925,2,2.484832529226939,False
sequence_05,5,run_02,767,spring-actuator-demo,2,qwen,100.0,100.0,0.0,0,0.0,0,0.0001555403073628,False
sequence_05,5,run_02,767,spring-actuator-demo,3,gpt5mini,100.0,100.0,0.0,0,0.0,0,0.0001396576563517,False
sequence_05,5,run_03,367,features-service,1,glm,56.02,80.96,24.93999999999999,343633,0.456087840324,43,34.9071269830068,False
sequence_05,5,run_03,367,features-service,2,qwen,80.96,80.96,0.0,108051,0.07513896,10,4.295379090309143,False
sequence_05,5,run_03,367,features-service,3,gpt5mini,80.96,80.96,0.0,107516,0.090733,12,3.335975976785024,False
sequence_05,5,run_03,367,ncs,1,glm,74.18,93.09,18.91,67943,0.1122687191,8,6.12416379849116,False
sequence_05,5,run_03,367,ncs,2,qwen,93.09,96.0,2.9099999999999966,101562,0.10492535,8,7.835621945063273,False
sequence_05,5,run_03,367,ncs,3,gpt5mini,96.0,96.0,0.0,58534,0.0658805,10,2.4142690618832905,False
sequence_05,5,run_03,367,restcountries,1,glm,78.27,82.69,4.420000000000002,414001,0.6114007259999998,22,14.698556343714396,False
sequence_05,5,run_03,367,restcountries,2,qwen,82.69,82.69,0.0,379252,0.22013136,20,7.761073060830435,False
sequence_05,5,run_03,367,restcountries,3,gpt5mini,82.69,82.69,0.0,337910,0.2120839999999999,29,5.013774275779724,False
sequence_05,5,run_03,367,scs,1,glm,65.08,91.86,26.78,158061,0.389138473,14,10.93665139277776,False
sequence_05,5,run_03,367,scs,2,qwen,91.86,94.58,2.719999999999999,180080,0.15722155,14,6.753004229068756,False
sequence_05,5,run_03,367,scs,3,gpt5mini,94.58,95.59,1.0100000000000051,117730,0.1029185,14,2.996518095334371,False
sequence_05,5,run_03,367,spring-actuator-demo,1,glm,80.65,100.0,19.349999999999994,7542,0.0136600012,2,2.3273260990778604,False
sequence_05,5,run_03,367,spring-actuator-demo,2,qwen,100.0,100.0,0.0,0,0.0,0,0.0001638054847717,False
sequence_05,5,run_03,367,spring-actuator-demo,3,gpt5mini,100.0,100.0,0.0,0,0.0,0,0.0001548488934834,False
sequence_05,5,run_03,450,features-service,1,glm,56.02,80.96,24.93999999999999,327382,0.584763792,27,16.584577167034148,False
sequence_05,5,run_03,450,features-service,2,qwen,80.96,80.96,0.0,112368,0.08093456,10,4.8446634332338965,False
sequence_05,5,run_03,450,features-service,3,gpt5mini,80.96,80.96,0.0,106065,0.0875649999999999,13,3.679728162288666,False
sequence_05,5,run_03,450,ncs,1,glm,74.18,95.64,21.459999999999997,99051,0.3024782739999999,10,6.605679345130921,False
sequence_05,5,run_03,450,ncs,2,qwen,95.64,96.36,0.7199999999999989,94605,0.0964165599999999,9,5.208272083600362,False
sequence_05,5,run_03,450,ncs,3,gpt5mini,96.36,96.36,0.0,63835,0.07063575,12,2.2580700834592182,False
sequence_05,5,run_03,450,restcountries,1,glm,78.27,82.5,4.230000000000004,404660,0.5946979600000001,21,7.716922255357106,False
sequence_05,5,run_03,450,restcountries,2,qwen,82.5,82.5,0.0,370487,0.2063718299999999,19,6.655066474278768,False
sequence_05,5,run_03,450,restcountries,3,gpt5mini,82.5,82.87,0.3700000000000045,295347,0.16349625,18,4.430278925100962,False
sequence_05,5,run_03,450,scs,1,glm,65.08,91.86,26.78,152613,0.36534975,14,9.229347602526348,False
sequence_05,5,run_03,450,scs,2,qwen,91.86,95.59,3.730000000000004,297946,0.20961664,15,43.49311362504959,False
sequence_05,5,run_03,450,scs,3,gpt5mini,95.59,95.59,0.0,121639,0.11168675,14,2.5169341564178467,False
sequence_05,5,run_03,450,spring-actuator-demo,1,glm,80.65,80.65,0.0,9605,0.0153725499999999,2,2.1976327021916706,False
sequence_05,5,run_03,450,spring-actuator-demo,2,qwen,80.65,80.65,0.0,13236,0.0138946,3,2.938086716334025,False
sequence_05,5,run_03,450,spring-actuator-demo,3,gpt5mini,80.65,100.0,19.349999999999994,17220,0.0209685,3,3.569788948694865,False
sequence_05,5,run_03,767,features-service,1,glm,56.02,80.74,24.71999999999999,263604,0.4052114335999999,27,7.787915968894959,False
sequence_05,5,run_03,767,features-service,2,qwen,80.74,80.96,0.2199999999999988,135209,0.11008549,9,9.515187319119772,False
sequence_05,5,run_03,767,features-service,3,gpt5mini,80.96,80.96,0.0,104278,0.085671,12,3.3345319747924806,False
sequence_05,5,run_03,767,ncs,1,glm,74.18,94.91,20.72999999999999,111273,0.1815014251999999,17,12.279452645778656,False
sequence_05,5,run_03,767,ncs,2,qwen,94.91,96.0,1.0900000000000034,132062,0.14508374,10,13.19330636660258,False
sequence_05,5,run_03,767,ncs,3,gpt5mini,96.0,96.36,0.3599999999999994,64104,0.07188425,12,2.531611971060435,False
sequence_05,5,run_03,767,restcountries,1,glm,78.27,82.5,4.230000000000004,385822,0.4591509889999999,21,9.442386571566264,False
sequence_05,5,run_03,767,restcountries,2,qwen,82.5,82.5,0.0,350254,0.18517566,15,6.96088455915451,False
sequence_05,5,run_03,767,restcountries,3,gpt5mini,82.5,82.5,0.0,292890,0.1608834999999999,17,3.657724722226461,False
sequence_05,5,run_03,767,scs,1,glm,65.08,90.51,25.430000000000007,189075,0.455798964,13,15.101416957378389,False
sequence_05,5,run_03,767,scs,2,qwen,90.51,95.59,5.079999999999998,166898,0.1368627879999999,14,6.829469438393911,False
sequence_05,5,run_03,767,scs,3,gpt5mini,95.59,95.59,0.0,122617,0.1114535,15,2.444096302986145,False
